MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
248727000,2024-01-01T16:54:37,32.02417,-81.04617,0.0,307.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:04:47,32.02417,-81.04617,0.2,348.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:47:27,32.02417,-81.04617,0.1,344.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:11:58,32.02417,-81.04617,0.1,205.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:56:37,32.02417,-81.04617,0.1,279.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:14:26,32.02417,-81.04617,0.1,123.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:09:37,32.02417,-81.04617,0.1,304.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:02:27,32.02417,-81.04617,0.1,305.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:01:17,32.02417,-81.04617,0.1,244.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:13:17,32.02417,-81.04617,0.1,235.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:39:18,32.02417,-81.04617,0.0,79.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:41:37,32.02417,-81.04617,0.1,78.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:23:57,32.02417,-81.04617,0.1,205.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:25:07,32.02417,-81.04617,0.1,322.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:26:18,32.02417,-81.04617,0.2,310.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:14:57,32.02417,-81.04617,0.1,286.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:17:47,32.02417,-81.04617,0.0,285.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:30:58,32.02417,-81.04617,0.0,335.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:29:48,32.02417,-81.04617,0.0,106.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:19:47,32.02417,-81.04617,0.1,220.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:21:37,32.02417,-81.04617,0.1,191.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:20:57,32.02417,-81.04617,0.0,272.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:36:48,32.02417,-81.04617,0.2,197.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:35:47,32.02417,-81.04617,0.1,49.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:34:26,32.02417,-81.04617,0.1,227.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:32:07,32.02417,-81.04617,0.0,277.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:26:37,32.02417,-81.04617,0.1,355.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:40:18,32.02417,-81.04617,0.0,202.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:27:36,32.02417,-81.04617,0.0,142.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:46:08,32.02417,-81.04617,0.0,101.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:33:37,32.02417,-81.04617,0.0,9.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:44:57,32.02417,-81.04617,0.1,218.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:33:17,32.02417,-81.04617,0.0,272.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:49:47,32.02417,-81.04617,0.0,12.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:52:07,32.02417,-81.04617,0.1,105.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:37:58,32.02417,-81.04617,0.1,344.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:53:16,32.02417,-81.04617,0.0,56.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:41:27,32.02417,-81.04617,0.0,133.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:59:48,32.02417,-81.04617,0.0,349.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:00:17,32.02417,-81.04617,0.0,46.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:43:48,32.02417,-81.04617,0.1,282.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:46:38,32.02417,-81.04617,0.0,16.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:57:37,32.02417,-81.04617,0.1,90.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:01:27,32.02417,-81.04617,0.1,151.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:50:58,32.02417,-81.04617,0.0,327.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:08:37,32.02417,-81.04617,0.0,182.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:03:48,32.02417,-81.04617,0.1,334.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:06:08,32.02417,-81.04617,0.1,77.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:50:57,32.02417,-81.04617,0.1,279.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:54:47,32.02417,-81.04617,0.1,342.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:09:38,32.02417,-81.04617,0.0,5.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:14:08,32.02417,-81.04617,0.1,242.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:58:18,32.02417,-81.04617,0.1,210.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:18:48,32.02417,-81.04617,0.0,31.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:17:37,32.02417,-81.04617,0.1,103.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:19:58,32.02417,-81.04617,0.1,142.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:15:18,32.02417,-81.04617,0.0,9.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:00:08,32.02417,-81.04617,0.0,38.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:22:17,32.02417,-81.04617,0.1,240.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:07:17,32.02417,-81.04617,0.1,107.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:03:38,32.02417,-81.04617,0.0,184.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:23:27,32.02417,-81.04617,0.0,61.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:28:07,32.02417,-81.04617,0.1,151.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:10:47,32.02417,-81.04617,0.1,261.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:08:07,32.02417,-81.04617,0.0,235.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:21:07,32.02417,-81.04617,0.1,353.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:09:18,32.02417,-81.04617,0.1,28.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:32:47,32.02417,-81.04617,0.1,45.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:36:07,32.02417,-81.04617,0.1,341.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:17:37,32.02417,-81.04617,0.0,8.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:24:37,32.02417,-81.04617,0.0,226.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:38:36,32.02417,-81.04617,0.1,18.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:25:47,32.02417,-81.04617,0.0,221.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:40:57,32.02417,-81.04617,0.0,238.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:22:17,32.02417,-81.04617,0.1,277.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:26:57,32.02417,-81.04617,0.1,271.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:45:38,32.02417,-81.04617,0.1,173.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:39:47,32.02417,-81.04617,0.1,67.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:25:48,32.02417,-81.04617,0.1,358.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:26:57,32.02417,-81.04617,0.2,169.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:29:17,32.02417,-81.04617,0.1,225.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:52:58,32.02417,-81.04617,0.1,70.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:46:48,32.02417,-81.04617,0.1,20.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:49:07,32.02417,-81.04617,0.1,344.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:56:18,32.02417,-81.04617,0.0,88.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:59:48,32.02417,-81.04617,0.0,272.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:42:07,32.02417,-81.04617,0.1,39.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:00:07,32.02417,-81.04617,0.1,335.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:43:17,32.02417,-81.04617,0.0,278.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:55:17,32.02417,-81.04617,0.1,287.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:54:07,32.02417,-81.04617,0.0,343.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:03:37,32.02417,-81.04617,0.1,280.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:48:47,32.02417,-81.04617,0.1,118.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:01:18,32.02417,-81.04617,0.1,44.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T18:57:27,32.02417,-81.04617,0.1,287.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:10:47,32.02417,-81.04617,0.1,47.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:02:27,32.02417,-81.04617,0.1,185.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:15:47,32.02417,-81.04617,0.0,50.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:58:07,32.02417,-81.04617,0.0,200.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:05:57,32.02417,-81.04617,0.1,229.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:07:08,32.02417,-81.04617,0.0,284.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:19:16,32.02417,-81.04617,0.2,246.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:08:17,32.02417,-81.04617,0.1,71.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:04:48,32.02417,-81.04617,0.1,114.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:55:47,32.02417,-81.04617,0.1,143.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:22:48,32.02417,-81.04617,0.1,99.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:58:07,32.02417,-81.04617,0.1,342.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:59:18,32.02417,-81.04617,0.0,8.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:14:37,32.02417,-81.04617,0.0,27.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:25:07,32.02417,-81.04617,0.0,206.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:11:57,32.02417,-81.04617,0.0,307.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:13:18,32.02417,-81.04617,0.1,250.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:21:38,32.02417,-81.04617,0.2,297.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:27:48,32.02417,-81.04617,0.0,213.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:18:08,32.02417,-81.04617,0.1,216.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:03:38,32.02417,-81.04617,0.1,291.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:20:27,32.02417,-81.04617,0.0,60.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:07:17,32.02417,-81.04617,0.1,184.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:33:48,32.02417,-81.04617,0.0,352.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:23:57,32.02417,-81.04617,0.1,69.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:08:27,32.02417,-81.04617,0.2,119.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:32:38,32.02417,-81.04617,0.1,194.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:10:48,32.02417,-81.04617,0.1,353.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:36:28,32.02417,-81.04617,0.0,125.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:35:17,32.02417,-81.04617,0.1,134.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:28:57,32.02417,-81.04617,0.1,232.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:31:17,32.02417,-81.04617,0.1,56.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:15:27,32.02417,-81.04617,0.2,321.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:16:37,32.02417,-81.04617,0.1,136.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:30:07,32.02417,-81.04617,0.1,200.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:18:57,32.02417,-81.04617,0.1,90.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:43:48,32.02417,-81.04617,0.2,287.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:40:18,32.02417,-81.04617,0.1,140.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:22:48,32.02417,-81.04617,0.0,1.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:44:57,32.02417,-81.04617,0.1,238.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:46:07,32.02417,-81.04617,0.0,105.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:28:37,32.02417,-81.04617,0.1,226.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:42:36,32.02417,-81.04617,0.0,70.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:51:56,32.02417,-81.04617,0.1,279.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:53:07,32.02417,-81.04617,0.1,295.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:47:18,32.02417,-81.04617,0.1,224.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:48:27,32.02417,-81.04617,0.1,315.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:54:18,32.02417,-81.04617,0.0,5.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:49:37,32.02417,-81.04617,0.1,248.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:55:27,32.02417,-81.04617,0.1,247.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:56:38,32.02417,-81.04617,0.1,240.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:57:48,32.02417,-81.04617,0.0,41.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:42:37,32.02417,-81.04617,0.1,26.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:02:08,32.02417,-81.04617,0.0,294.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:05:38,32.02417,-81.04617,0.1,23.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T19:58:57,32.02417,-81.04617,0.1,110.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:07:58,32.02417,-81.04617,0.0,90.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:48:38,32.02417,-81.04617,0.1,269.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:10:18,32.02417,-81.04617,0.0,100.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:03:16,32.02417,-81.04617,0.1,161.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:06:48,32.02417,-81.04617,0.1,338.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T20:13:57,32.02417,-81.04617,0.0,351.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T17:54:17,32.02417,-81.04617,0.0,203.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
